,WS,WD,TI,a1,a2,a3,a4,b1,b2,P_WF,P_T00,P_T01,P_T02,P_T03,P_T04,P_T05,P_T06,P_T07,P_T08,P_T09,P_T10,P_T11,P_T12,P_T13,P_T14,P_T15,P_T16,P_T17,P_T18,P_T19,P_T20,P_T21,P_T22,P_T23,P_T24,P_T25,P_T26,P_T27,P_T28,P_T29,P_T30,P_T31,P_T32,P_T33,P_T34,P_T35,P_T36,P_T37,P_T38,P_T39,P_T40,P_T41,P_T42,P_T43,P_T44,P_T45,P_T46,P_T47,P_T48,P_T49,P_T50,P_T51,P_T52,P_T53,P_T54,P_T55,P_T56,P_T57,P_T58,P_T59,P_T60,P_T61,P_T62,P_T63,P_T64,P_T65,P_T66,P_T67,P_T68,P_T69,P_T70,P_T71,P_T72,P_T73,P_T74,P_T75,P_T76,P_T77,P_T78,P_T79
640,8.0,270.0,0.07,0.36463700105723229,0.95962852144323296,-0.1319137540437422,0.1054313315979287,16.95982969566575,0.97263945201385804,14047184.706330042,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,329638.50457790797,329638.50457790797,329638.50457790797,329638.50457790797,329638.50457790797,329849.56170803891,329849.56170803891,329849.56170803891,201488.43961221029,201488.43961221029,201488.43961221029,201488.43961221029,201488.43961221029,201524.76676186142,201524.76676186142,201524.76676186142,136711.05923396716,136711.05923396716,136711.05923396716,136711.05923396716,136711.05923396716,136911.90014489967,136851.40845336183,136851.40845336183,101875.96049017785,101875.96049017785,101875.96049017785,102010.45216725541,102010.45216725541,101943.02921741601,101918.04562304592,101918.04562304592,75933.12600471983,75933.12600471983,75933.12600471983,75978.445148117258,75978.445148117258,75958.682413407689,75946.110914779027,76078.631812617386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110809.24440474584,110809.24440474584,110885.36097019818,110820.29757604361,110896.40431980419,110888.80482819707,110883.17584282636,110913.37676513195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110099.90274130672,110166.20471121378,110127.11100297933,110167.98555887269,110128.89269237842,110189.713605942,110187.06644270795,110196.94434426831
641,8.0,270.0,0.07,0.33948090285670324,0.62150022346204925,-0.10689015569216206,0.12225565869635044,11.453288621229643,0.98490931517513491,8525408.498109445,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,193295.68023767319,193295.68023767319,193295.68023767319,193295.68023767319,193295.68023767319,193378.77584153239,193378.77584153239,193378.77584153239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92661.998789658785,92661.998789658785,92661.998789658785,92661.998789658785,92661.998789658785,92856.525514322158,92738.445120437085,92738.445120437085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90606.066014785349,90606.066014785349,90646.013394949856,90646.013394949856,90685.947514527623,90687.809453013528,90656.430342234526,90696.356746564968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,8.0,270.0,0.07,0.321252343595953,0.80485329894916213,-0.1534828176021166,0.10403792430035338,20.218817392276463,1.0400003838863916,11980086.705683395,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,277629.52556269884,277629.52556269884,277629.52556269884,277629.52556269884,277629.52556269884,277776.75377198285,277776.75377198285,277776.75377198285,147194.23723140592,147194.23723140592,147194.23723140592,147194.23723140592,147194.23723140592,147219.87677299674,147219.87677299674,147219.87677299674,91358.431768356735,91358.431768356735,91358.431768356735,91358.431768356735,91358.431768356735,91580.14232833666,91495.841224525007,91495.841224525007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110727.02394124726,110727.02394124726,110727.02394124726,110806.75884694388,110806.75884694388,110775.3039113858,110749.71274921828,110829.42217411238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98506.184650474999,98506.184650474999,98576.580045280614,98531.844648160637,98602.226397202176,98587.880563447077,98577.136390484098,98602.778405321558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82822.212637150238,82889.097253014843,82847.121859315783,82898.898559131601,82856.923979998828,82913.510481439909,82908.476579779483,82918.274188560623
643,8.0,270.0,0.07,0.35390380738865279,0.80473833974082709,-0.082960974398146869,0.12749948084381019,10.732246194785661,1.0976517340523422,10590883.912206266,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,262066.37954233031,262066.37954233031,262066.37954233031,262066.37954233031,262066.37954233031,262207.85967871756,262207.85967871756,262207.85967871756,131002.81207793482,131002.81207793482,131002.81207793482,131002.81207793482,131002.81207793482,131028.72797540064,131028.72797540064,131028.72797540064,72677.248117982803,72677.248117982803,72677.248117982803,72677.248117982803,72677.248117982803,72906.92107783664,72811.289742416164,72811.289742416164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90698.385735832242,90698.385735832242,90698.385735832242,90778.916432830112,90778.916432830112,90750.272650024854,90721.090770582741,90801.596030859655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78202.812162803442,78202.812162803442,78273.840000910888,78228.62828991891,78299.64252613495,78285.649814147793,78273.830180782548,78299.62851069821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,8.0,270.0,0.07,0.49086445635718218,0.92878243574832542,-0.13782106700606497,0.12045033898754047,11.477690099865269,1.0560473479055614,18255952.906209324,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,397974.39879314497,397974.39879314497,397974.39879314497,397974.39879314497,397974.39879314497,398169.73931608081,398169.73931608081,398169.73931608081,273939.99928512156,273939.99928512156,273939.99928512156,273939.99928512156,273939.99928512156,273973.54205346457,273973.54205346457,273973.54205346457,213130.23837003688,213130.23837003688,213130.23837003688,213130.23837003688,213130.23837003688,213378.40652424961,213324.05146258476,213324.05146258476,168579.58251911451,168579.58251911451,168579.58251911451,168765.65589785308,168765.65589785308,168664.53569545207,168640.83585892685,168640.83585892685,140273.66006874031,140273.66006874031,140273.66006874031,140317.36043851389,140317.36043851389,140298.81914527551,140289.85320391503,140416.29108831682,121166.86658461668,121166.86658461668,121291.8227060292,121186.11643832724,121186.11643832724,121303.16073349066,121297.66825598011,121217.44164606443,105326.67672805516,105326.67672805516,105372.50683604875,105335.87618528609,105458.93738289445,105377.16644074302,105373.57466514403,105471.33098914672,91875.675956868814,91875.675956868814,91897.574769565617,91879.987511099331,91926.377706547297,91898.692293690256,92017.268962615839,91931.062047268002,80238.763487281802,80357.763500664034,80250.328815482819,80359.44927322086,80263.301034526288,80368.449396056967,80294.365859376107,80383.24039150108
645,8.0,270.0,0.07,0.48343912013472323,0.85776269453773013,-0.14250826093252253,0.15174707973896789,11.956581970052373,1.0163102062095424,16529837.901037669,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,382053.58598102117,382053.58598102117,382053.58598102117,382053.58598102117,382053.58598102117,382254.69957025145,382254.69957025145,382254.69957025145,257089.39563595515,257089.39563595515,257089.39563595515,257089.39563595515,257089.39563595515,257123.69981144706,257123.69981144706,257123.69981144706,193381.79211833165,193381.79211833165,193381.79211833165,193381.79211833165,193381.79211833165,193641.44382178996,193579.99824018771,193579.99824018771,149287.06465575966,149287.06465575966,149287.06465575966,149416.95442993048,149416.95442993048,149347.56852586495,149329.44346933404,149329.44346933404,124888.41645238776,124888.41645238776,124888.41645238776,124932.24885712125,124932.24885712125,124913.78016172335,124903.99577775851,125032.92276410703,105356.17151060601,105356.17151060601,105483.31188678407,105374.94679779024,105374.94679779024,105494.25186513708,105488.35828361716,105406.94201009019,89218.050832109569,89218.050832109569,89264.772107557525,89226.61767239256,89351.593460581935,89268.821539317141,89265.037389898789,89364.002816169261,75558.327670547675,75558.327670547675,75580.382780825996,75561.994111840817,75609.183269555084,75580.828749468506,75701.008373590303,75613.633091088501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,8.0,270.0,0.07,0.26837674635879361,0.94334571869564687,-0.14090456209833724,0.11559281674152289,13.526821107196522,1.0685170946490061,9164733.0066301674,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,207966.02138872663,207966.02138872663,207966.02138872663,207966.02138872663,207966.02138872663,208066.61139010952,208066.61139010952,208066.61139010952,71262.826141215657,71262.826141215657,71262.826141215657,71262.826141215657,71262.826141215657,71287.948031316424,71287.948031316424,71287.948031316424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86674.440754499286,86674.440754499286,86674.440754499286,86730.146271583886,86730.146271583886,86819.923021438852,86729.287308049301,86784.963194047537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90538.20007088843,90577.429543019651,90577.429543019651,90590.185364626828,90590.185364626828,90653.426575191028,90624.019785642042,90636.769321782878
647,8.0,270.0,0.07,0.48171262557686334,0.95557027979338904,-0.093259308169845206,0.17732722046527757,15.055946793282221,0.94275687112353845,22020029.897856958,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,441616.89322920865,441616.89322920865,441616.89322920865,441616.89322920865,441616.89322920865,441790.57150047261,441790.57150047261,441790.57150047261,335510.15088977199,335510.15088977199,335510.15088977199,335510.15088977199,335510.15088977199,335552.95230931486,335552.95230931486,335552.95230931486,268315.1390767041,268315.1390767041,268315.1390767041,268315.1390767041,268315.1390767041,268528.78288126487,268491.616875256,268491.616875256,229095.87112997222,229095.87112997222,229095.87112997222,229265.35989426952,229265.35989426952,229170.43135454878,229153.71569953253,229153.71569953253,197969.30676024681,197969.30676024681,197969.30676024681,198028.56971644211,198028.56971644211,198003.67522293891,197994.01060862624,198163.98799146418,172307.05270515729,172307.05270515729,172476.20180203888,172335.05383164174,172335.05383164174,172493.54317453672,172487.28799680987,172380.33796506055,151657.82198808028,151657.82198808028,151701.50898908681,151667.92514110272,151782.38250209688,151707.50244682195,151704.5503005599,151796.2649305368,138846.07073831483,138846.07073831483,138868.00046639721,138851.53232426563,138895.08023460495,138870.69457196578,138981.77673389239,138901.64802881912,127686.3857206767,127798.20178809373,127698.76267650613,127801.08129110302,127711.57814327868,127811.33042893298,127741.97495921275,127826.25638870485
648,8.0,270.0,0.07,0.30762365953328441,0.61152686782656196,-0.078630779133822354,0.17780077024104224,19.619447238711036,1.0988528558236037,11602381.870247822,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,271152.9175491971,271152.9175491971,271152.9175491971,271152.9175491971,271152.9175491971,271298.04721878906,271298.04721878906,271298.04721878906,140564.80018844211,140564.80018844211,140564.80018844211,140564.80018844211,140564.80018844211,140590.67383099336,140590.67383099336,140590.67383099336,83622.237064306828,83622.237064306828,83622.237064306828,83622.237064306828,83622.237064306828,83847.479162032832,83758.597702674655,83758.597702674655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102191.5481625812,102191.5481625812,102191.5481625812,102271.72654638937,102271.72654638937,102242.19167212957,102214.86151540338,102295.01435978095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89717.409551670164,89717.409551670164,89788.17427942621,89743.492255974052,89814.243312427046,89800.476611946433,89788.988896637893,89815.053534816892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73774.375673769871,73841.536993318412,73799.659225302748,73851.524820126346,73809.64791464599,73866.732274649024,73861.363773418489,73871.347906547715
649,8.0,270.0,0.07,0.59790135132207689,0.79379248958739523,-0.13520963978750239,0.17537021738483791,20.18926550161769,0.98741208405998326,29404810.87561062,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,519536.50209525047,519536.50209525047,519536.50209525047,519536.50209525047,519536.50209525047,519707.37166160403,519707.37166160403,519707.37166160403,431064.52862558991,431064.52862558991,431064.52862558991,431064.52862558991,431064.52862558991,431098.58120499889,431098.58120499889,431098.58120499889,378628.38153877133,378628.38153877133,378628.38153877133,378628.38153877133,378628.38153877133,378843.34532266669,378818.41976817627,378818.41976817627,337880.04909033608,337880.04909033608,337880.04909033608,338062.71394170733,338062.71394170733,337959.09147359198,337947.20913902338,337947.20913902338,304546.21027446073,304546.21027446073,304546.21027446073,304613.15261772869,304613.15261772869,304586.21790387959,304578.90597597847,304764.39469278522,277938.38395047945,277938.38395047945,278072.60162732936,277963.103017485,277963.103017485,278089.06223091547,278085.44977956446,278002.16800416273,260386.07117336802,260386.07117336802,260438.72715420127,260400.54123585694,260534.86857026338,260448.69097826359,260446.04936386805,260554.71296344534,244937.00545135367,244937.00545135367,244965.64165508721,244946.06993800358,245000.02052607943,244971.80550050564,245103.80522224182,245011.41424798447,231147.44445792065,231280.9340089559,231165.15302015207,231286.81347685665,231183.27430523175,231302.41146869367,231222.18956609105,231323.59801196103
650,8.0,270.0,0.07,0.47338655864647355,0.98633054082096683,-0.14419925536944878,0.12656714605083871,10.994467854157731,1.085553393077364,18406033.016692877,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,399891.82715321577,399891.82715321577,399891.82715321577,399891.82715321577,399891.82715321577,400086.39219930622,400086.39219930622,400086.39219930622,275952.24653482682,275952.24653482682,275952.24653482682,275952.24653482682,275952.24653482682,275985.70376616955,275985.70376616955,275985.70376616955,215478.7623379741,215478.7623379741,215478.7623379741,215478.7623379741,215478.7623379741,215725.53928487457,215671.99127830577,215671.99127830577,171145.36708225647,171145.36708225647,171145.36708225647,171330.88237998073,171330.88237998073,171229.83805034857,171206.47427016569,171206.47427016569,142125.93789790838,142125.93789790838,142125.93789790838,142169.50327930378,142169.50327930378,142151.00027426856,142142.14877636003,142268.24409386286,123088.78990232084,123088.78990232084,123213.43487147093,123107.96819347619,123107.96819347619,123224.742185212,123219.32035345133,123139.14650280951,107316.03083163651,107316.03083163651,107361.62433861766,107325.19880214837,107447.97195595974,107366.29070032736,107362.74379748768,107460.29942204354,93925.922897719778,93925.922897719778,93947.684731235233,93930.225588158995,93976.395484064793,93948.829592174006,94067.166413739746,93981.057396988297,82342.624228378685,82461.372992613688,82354.10926105894,82463.062514647507,82367.038508289959,82472.016905984157,82397.996356283998,82486.727460012917
651,8.0,270.0,0.07,0.56287883290467777,0.98702584161851958,-0.079466829633728614,0.13781185362498508,12.655833614395041,1.089025807057038,27088302.775169812,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,495890.98927420611,495890.98927420611,495890.98927420611,495890.98927420611,495890.98927420611,496080.53401783673,496080.53401783673,496080.53401783673,403854.01620345091,403854.01620345091,403854.01620345091,403854.01620345091,403854.01620345091,403891.015629248,403891.015629248,403891.015629248,345362.05282284314,345362.05282284314,345362.05282284314,345362.05282284314,345362.05282284314,345601.82039847353,345570.25989282579,345570.25989282579,300300.12470223603,300300.12470223603,300300.12470223603,300500.20675639505,300500.20675639505,300387.11444115802,300372.29195553577,300372.29195553577,268847.63854150125,268847.63854150125,268847.63854150125,268899.72449864866,268899.72449864866,268878.58571383619,268872.12687873247,269017.72523305309,246767.96628996736,246767.96628996736,246914.00099492923,246794.04526861536,246794.04526861536,246931.12445994304,246926.76686593256,246835.35811154114,227801.03411677078,227801.03411677078,227857.57025756617,227815.89187844098,227961.60605637875,227867.52337504982,227864.3847168264,227981.87882729326,211197.55302290854,211197.55302290854,211227.70560759626,211206.55952886012,211264.35461234872,211233.51995330289,211376.14834560145,211275.48406999017,196450.75907351554,196594.82995310178,196469.00402090466,196600.43207718831,196487.86755064997,196616.31885116821,196529.05604169224,196638.20667925428
652,8.0,270.0,0.07,0.52733524453555269,0.86308993286932523,-0.17232000493901506,0.1350691185144022,11.842887164295128,1.0651513198457485,19163302.848027304,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,409390.72746180301,409390.72746180301,409390.72746180301,409390.72746180301,409390.72746180301,409581.20380512381,409581.20380512381,409581.20380512381,287717.72843668604,287717.72843668604,287717.72843668604,287717.72843668604,287717.72843668604,287763.46104893682,287763.46104893682,287763.46104893682,227507.03259092633,227507.03259092633,227507.03259092633,227507.03259092633,227507.03259092633,227746.59169828272,227697.08215117737,227697.08215117737,184266.34956659575,184266.34956659575,184266.34956659575,184448.79623010388,184448.79623010388,184348.79790759328,184327.02245239864,184327.02245239864,151549.11287798343,151549.11287798343,151549.11287798343,151592.14943104103,151592.14943104103,151573.96269303508,151565.62277842709,151689.84669920505,132726.83131139091,132726.83131139091,132849.82855104681,132746.15725369682,132746.15725369682,132861.40370238654,132856.21564625847,132777.52175875101,117042.33181762972,117042.33181762972,117087.77914135618,117051.83625958246,117173.17355354785,117092.86597969185,117089.42001391351,117186.03001611881,103668.38303251965,103668.38303251965,103690.46668973716,103673.05732533682,103719.11253774515,103692.06539239557,103809.18404727793,103724.3544799636,92058.096833075731,92175.756115157186,92070.020158646294,92177.802177920763,92083.17777747268,92187.280671738292,92114.263148534184,92202.325753012658
653,8.0,270.0,0.07,0.41115013337701106,0.85481214227748947,-0.11966580331233805,0.11916391039004476,11.426686456450284,1.0892724730654884,13689054.190247757,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,322843.94471060525,322843.94471060525,322843.94471060525,322843.94471060525,322843.94471060525,323055.1868188217,323055.1868188217,323055.1868188217,194328.66183040506,194328.66183040506,194328.66183040506,194328.66183040506,194328.66183040506,194365.16566236742,194365.16566236742,194365.16566236742,131046.96566698534,131046.96566698534,131046.96566698534,131046.96566698534,131046.96566698534,131250.59325006319,131187.40701949107,131187.40701949107,95790.321084430499,95790.321084430499,95790.321084430499,95924.886989797407,95924.886989797407,95859.009328098633,95832.806796970704,95832.806796970704,69556.787477651771,69556.787477651771,69556.787477651771,69602.530765437608,69602.530765437608,69583.056571953333,69569.889211411675,69702.381694016862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104464.97737474454,104464.97737474454,104541.7507690193,104476.17638192981,104552.93987839035,104545.35008896713,104539.47472695573,104570.04052457586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103756.1882808629,103823.06288361314,103783.72150721763,103824.86210028621,103785.52159491929,103846.84618331087,103844.09960495948,103854.10678735144
654,8.0,270.0,0.07,0.32020291929312555,0.74459505214280874,-0.16775410460751267,0.089903873728001737,14.742919848553376,1.0308083370794017,9134000.1344116759,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,211747.88406507423,211747.88406507423,211747.88406507423,211747.88406507423,211747.88406507423,211852.50689406871,211852.50689406871,211852.50689406871,75744.020071591236,75744.020071591236,75744.020071591236,75744.020071591236,75744.020071591236,75769.473474650935,75769.473474650935,75769.473474650935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92833.71585599937,92833.71585599937,92833.71585599937,92889.639210120251,92889.639210120251,92975.584218580392,92888.739197365503,92944.632237665079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72282.456414268585,72282.456414268585,72330.724129961047,72298.747139822051,72347.00832763988,72375.185296522541,72390.507966920239,72358.548473757866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,8.0,270.0,0.07,0.56932273840839986,0.61814656508673216,-0.078745973889174814,0.10641671319656636,14.568396512091921,0.95737316893109181,18635602.226667814,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,402864.52906567685,402864.52906567685,402864.52906567685,402864.52906567685,402864.52906567685,403057.85850505077,403057.85850505077,403057.85850505077,279255.89093013376,279255.89093013376,279255.89093013376,279255.89093013376,279255.89093013376,279289.08884870022,279289.08884870022,279289.08884870022,219481.16028453229,219481.16028453229,219481.16028453229,219481.16028453229,219481.16028453229,219725.50011848795,219673.32502559031,219673.32502559031,175480.49984434567,175480.49984434567,175480.49984434567,175665.03227671218,175665.03227671218,175564.56801018145,175541.67565249134,175541.67565249134,145193.66337636288,145193.66337636288,145193.66337636288,145237.19457493839,145237.19457493839,145218.83356448228,145210.10778316692,145335.6256143272,126120.08331442016,126120.08331442016,126244.26357004482,126139.67600475485,126139.67600475485,126255.94030199405,126250.50899842847,126171.55832242998,110190.12115140365,110190.12115140365,110236.42202799712,110199.75085155525,110322.19149568368,110241.48488907846,110237.8807517495,110335.28314601822,96592.732033968627,96592.732033968627,96615.317239897762,96597.450647807185,96644.30489525212,96616.821973111568,96734.872769892128,96649.629742563353,84784.153937296738,84902.789488278591,84796.378720297536,84904.833674824535,84809.70084833185,84914.483495228313,84841.173854491455,84929.825924082674
656,8.0,270.0,0.07,0.46119775151708448,0.83579782659294755,-0.079104683680260052,0.1125283668289359,19.203423898731849,0.92575773784960835,20039445.274595071,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,419627.9309489259,419627.9309489259,419627.9309489259,419627.9309489259,419627.9309489259,419813.55093479459,419813.55093479459,419813.55093479459,302862.15200934699,302862.15200934699,302862.15200934699,302862.15200934699,302862.15200934699,302907.03587734431,302907.03587734431,302907.03587734431,240392.91347232141,240392.91347232141,240392.91347232141,240392.91347232141,240392.91347232141,240624.50371285513,240579.11430941225,240579.11430941225,198377.87890652864,198377.87890652864,198377.87890652864,198556.6540932589,198556.6540932589,198457.89647412993,198437.79400031679,198437.79400031679,165333.37139961487,165333.37139961487,165333.37139961487,165395.33975660743,165395.33975660743,165369.18499518026,165357.79731980516,165536.38414173588,143283.34462930952,143283.34462930952,143404.27363406151,143302.8157073555,143302.8157073555,143416.0597610072,143411.13082291302,143334.47515497357,127821.10838718788,127821.10838718788,127865.834076699,127830.90643817866,127950.36888153452,127871.27465480192,127867.96699191324,127963.77818531566,114612.76595116523,114612.76595116523,114634.69300922558,114617.77039635286,114663.16339734492,114636.6924991151,114752.17468813718,114668.99819365112,103125.31496512075,103241.41421025485,103137.302564035,103243.78736921726,103150.58204522228,103253.41030057077,103181.37217529461,103268.73954219767
657,8.0,270.0,0.07,0.57591215296923859,0.64697906422891194,-0.1345771188146041,0.10472234582973555,19.401273933855173,0.90276083475574131,21204362.13764767,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,432713.45740198286,432713.45740198286,432713.45740198286,432713.45740198286,432713.45740198286,432892.21327431593,432892.21327431593,432892.21327431593,322408.61056472664,322408.61056472664,322408.61056472664,322408.61056472664,322408.61056472664,322452.19627220498,322452.19627220498,322452.19627220498,257171.01294801309,257171.01294801309,257171.01294801309,257171.01294801309,257171.01294801309,257391.83909492136,257351.51126646518,257351.51126646518,216841.95877434991,216841.95877434991,216841.95877434991,217015.34133675988,217015.34133675988,216918.95510362554,216900.87597870547,216900.87597870547,184897.58137918659,184897.58137918659,184897.58137918659,184958.17518658144,184958.17518658144,184932.78196187021,184922.38830527436,185096.01952273853,158616.7924187397,158616.7924187397,158789.36500008218,158645.2190329062,158645.2190329062,158806.88800629901,158800.20203444178,158691.12845328049,141983.35882713893,141983.35882713893,142027.90185819962,141993.50620170805,142110.15325898817,142033.81920435181,142030.68373224355,142124.02899796399,128917.24286647041,128917.24286647041,128939.72219726775,128922.70017934025,128967.73502647135,128942.28129701636,129055.29549597971,128974.21534249725,117485.07262695675,117598.8761078997,117497.78813420626,117601.71084079161,117511.1592949983,117612.16637326218,117542.12936103492,117627.68031545998
658,8.0,270.0,0.07,0.32098252398458887,0.9963791750312162,-0.13985960870272474,0.18620425015484046,20.487848004363677,1.0038818001984156,15607059.832500994,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,361245.62485634396,361245.62485634396,361245.62485634396,361245.62485634396,361245.62485634396,361452.41613292234,361452.41613292234,361452.41613292234,234977.39408719417,234977.39408719417,234977.39408719417,234977.39408719417,234977.39408719417,235012.62686875567,235012.62686875567,235012.62686875567,167545.0389855555,167545.0389855555,167545.0389855555,167545.0389855555,167545.0389855555,167819.04127333802,167747.49721523368,167747.49721523368,130232.09916232839,130232.09916232839,130232.09916232839,130364.68446496635,130364.68446496635,130295.6954023428,130274.86856138073,130274.86856138073,105191.47953716629,105191.47953716629,105191.47953716629,105235.76880290927,105235.76880290927,105217.19289752655,105206.26068230387,105337.43733076245,85373.560045299804,85373.560045299804,85502.520500423969,85391.801409088454,85391.801409088454,85512.873344607899,85506.487369357666,85423.629094728793,69145.090178417959,69145.090178417959,69192.095368885624,69152.865467638141,69279.287574987931,69195.261901003512,69191.294386546579,69290.912321238051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107747.57170785032,107819.49947130289,107762.54042916592,107820.39756457554,107780.30685624796,107831.90635509335,107829.73835515976,107852.66392514933
659,8.0,270.0,0.07,0.24861736228620984,0.59961397788779569,-0.11345219467450755,0.11135201646677803,16.322067501030979,0.90748970670614004,6686544.7186934464,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,688989.9571021474,146827.5428680786,146827.5428680786,146827.5428680786,146827.5428680786,146827.5428680786,146829.11584529164,146829.11584529164,146829.11584529164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
